timestamp,district,season,hour,temperature_c,humidity_percent,rainfall_mm,solar_irradiance_wm2,wind_speed_ms,pressure_hpa,soil_moisture_percent,crop_stage,irrigation_demand_level,electricity_consumption_kwh,water_consumption_m3,gas_consumption_m3,renewable_energy_kwh,weather_condition,heat_index_c,smart_irrigation_action,outdoor_advice,farmer_field_advice,electricity_cost_tk,water_cost_tk,gas_cost_tk,hourly_cost_tk,currency_symbol
2026-05-20 17:00:00,Mymensingh,Pre-Monsoon,17,32.3,63,0,197,5,1009.4,36,Maturity,4,3.56,1.67,1.03,4,Clear,37.34,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.26,4.18,3.3,37.74,৳
2026-05-20 18:00:00,Mymensingh,Pre-Monsoon,18,31.09,79,9,0,6,1001.3,52,Maturity,0,2.6,0.55,0.99,1,Heavy Rain,37.41,Water OFF,Do Not Go Outside,Delay Field Visit,22.1,1.38,3.17,26.65,৳
2026-05-20 19:00:00,Mymensingh,Pre-Monsoon,19,29.8,76,7,0,5,1003.1,49,Maturity,1,2.58,0.83,0.94,1,Light Rain,35.88,Water OFF,Go Outside With Caution,Routine Check Optional,21.93,2.07,3.01,27.01,৳
2026-05-20 20:00:00,Mymensingh,Pre-Monsoon,20,28.51,74,5,0,4,1004.9,45,Maturity,2,2.54,1.11,0.88,1,Light Rain,34.43,Water OFF,Go Outside With Caution,Routine Check Optional,21.59,2.78,2.82,27.19,৳
2026-05-20 21:00:00,Mymensingh,Pre-Monsoon,21,27.3,72,3,0,3,1006.7,41,Maturity,2,2.7,1.11,0.82,0,Light Rain,33.06,Water OFF,Go Outside With Caution,Routine Check Optional,22.95,2.78,2.62,28.35,৳
2026-05-20 22:00:00,Mymensingh,Pre-Monsoon,22,26.27,68,0,0,3,1009.4,36,Maturity,4,3.08,1.67,0.88,0,Clear,31.71,Water ON,Safe to Go Outside,Go to Field for Irrigation,26.18,4.18,2.82,33.18,৳
2026-05-20 23:00:00,Mymensingh,Pre-Monsoon,23,25.47,68,0,0,4,1009.4,36,Maturity,4,3.2,1.67,0.94,1,Clear,30.91,Water ON,Safe to Go Outside,Go to Field for Irrigation,27.2,4.18,3.01,34.39,৳
2026-05-21 00:00:00,Rajshahi,Pre-Monsoon,0,25.97,68,0,0,4,1009.51,36,Maturity,4,3.44,1.67,0.99,1,Clear,31.41,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.24,4.18,3.17,36.59,৳
2026-05-21 01:00:00,Rajshahi,Pre-Monsoon,1,25.8,68,0,0,5,1009.51,36,Maturity,4,3.5,1.67,1.03,1,Clear,31.24,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.75,4.18,3.3,37.23,৳
2026-05-21 02:00:00,Rajshahi,Pre-Monsoon,2,25.97,68,0,0,5,1009.51,36,Maturity,4,3.52,1.67,1.05,1,Clear,31.41,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.92,4.18,3.36,37.46,৳
2026-05-21 03:00:00,Rajshahi,Pre-Monsoon,3,26.47,67,0,0,5,1009.51,36,Maturity,4,3.5,1.67,1.06,1,Clear,31.83,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.75,4.18,3.39,37.32,৳
2026-05-21 04:00:00,Rajshahi,Pre-Monsoon,4,27.26,67,0,0,5,1009.51,36,Maturity,4,3.44,1.67,1.05,1,Clear,32.62,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.24,4.18,3.36,36.78,৳
2026-05-21 05:00:00,Rajshahi,Pre-Monsoon,5,28.3,66,0,0,5,1009.51,36,Maturity,4,3.34,1.67,1.03,1,Clear,33.58,Water ON,Safe to Go Outside,Go to Field for Irrigation,28.39,4.18,3.3,35.87,৳
2026-05-21 06:00:00,Rajshahi,Pre-Monsoon,6,29.51,65,0,0,4,1009.51,36,Maturity,4,3.22,1.67,0.99,1,Clear,34.71,Water ON,Safe to Go Outside,Go to Field for Irrigation,27.37,4.18,3.17,34.72,৳
2026-05-21 07:00:00,Rajshahi,Pre-Monsoon,7,30.8,64,0,197,4,1009.51,36,Maturity,4,3.43,1.67,0.94,4,Clear,35.92,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.16,4.18,3.01,36.35,৳
2026-05-21 08:00:00,Rajshahi,Pre-Monsoon,8,32.09,64,0,380,3,1009.51,36,Maturity,4,3.6,1.67,0.88,8,Clear,37.21,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.6,4.18,2.82,37.6,৳
2026-05-21 09:00:00,Rajshahi,Pre-Monsoon,9,33.3,63,0,537,3,1009.51,34,Maturity,4,4.04,1.67,0.82,11,Sunny,38.34,Water ON,Safe to Go Outside,Go to Field for Irrigation,34.34,4.18,2.62,41.14,৳
2026-05-21 10:00:00,Rajshahi,Pre-Monsoon,10,34.34,62,0,658,3,1009.51,33,Maturity,4,4.41,1.67,0.88,13,Sunny,39.3,Water ON,Safe to Go Outside,Go to Field for Irrigation,37.48,4.18,2.82,44.48,৳
2026-05-21 11:00:00,Rajshahi,Pre-Monsoon,11,35.13,61,0,734,4,1009.51,32,Maturity,4,5.67,1.67,0.94,15,Sunny,40.01,Water ON,Safe to Go Outside,Go to Field for Irrigation,48.2,4.18,3.01,55.39,৳
2026-05-21 12:00:00,Rajshahi,Pre-Monsoon,12,35.63,61,0,760,4,1009.51,32,Maturity,5,5.93,1.95,0.99,15,Sunny,40.51,Water ON,Safe to Go Outside,Go to Field for Irrigation,50.4,4.88,3.17,58.45,৳
2026-05-21 13:00:00,Rajshahi,Pre-Monsoon,13,35.8,72,7,392,6,1003.21,44,Maturity,2,4.97,1.11,1.03,8,Light Rain,41.56,Water OFF,Go Outside With Caution,Routine Check Optional,42.24,2.78,3.3,48.32,৳
2026-05-21 14:00:00,Rajshahi,Pre-Monsoon,14,35.63,75,9,263,6,1001.41,48,Maturity,1,4.63,0.83,1.05,6,Heavy Rain,41.63,Water OFF,Do Not Go Outside,Delay Field Visit,39.35,2.07,3.36,44.78,৳
2026-05-21 15:00:00,Rajshahi,Pre-Monsoon,15,35.13,77,10,179,7,1000.51,50,Maturity,0,4.34,0.55,1.06,4,Heavy Rain,41.29,Water OFF,Do Not Go Outside,Delay Field Visit,36.89,1.38,3.39,41.66,৳
2026-05-21 16:00:00,Rajshahi,Pre-Monsoon,16,34.34,78,10,127,7,1000.51,51,Maturity,0,3.19,0.55,1.05,3,Heavy Rain,40.58,Water OFF,Do Not Go Outside,Delay Field Visit,27.12,1.38,3.36,31.86,৳
2026-05-21 17:00:00,Rajshahi,Pre-Monsoon,17,33.3,63,0,197,5,1009.51,34,Maturity,4,3.7,1.67,1.03,4,Clear,38.34,Water ON,Safe to Go Outside,Go to Field for Irrigation,31.45,4.18,3.3,38.93,৳
2026-05-21 18:00:00,Rajshahi,Pre-Monsoon,18,32.09,64,0,0,4,1009.51,36,Maturity,4,3.22,1.67,0.99,1,Clear,37.21,Water ON,Safe to Go Outside,Go to Field for Irrigation,27.37,4.18,3.17,34.72,৳
2026-05-21 19:00:00,Rajshahi,Pre-Monsoon,19,30.8,64,0,0,4,1009.51,36,Maturity,4,3.08,1.67,0.94,1,Clear,35.92,Water ON,Safe to Go Outside,Go to Field for Irrigation,26.18,4.18,3.01,33.37,৳
2026-05-21 20:00:00,Rajshahi,Pre-Monsoon,20,29.51,65,0,0,3,1009.51,36,Maturity,4,2.92,1.67,0.88,0,Clear,34.71,Water ON,Safe to Go Outside,Go to Field for Irrigation,24.82,4.18,2.82,31.82,৳
2026-05-21 21:00:00,Rajshahi,Pre-Monsoon,21,28.3,66,0,0,3,1009.51,36,Maturity,4,3.08,1.67,0.82,0,Clear,33.58,Water ON,Safe to Go Outside,Go to Field for Irrigation,26.18,4.18,2.62,32.98,৳
2026-05-21 22:00:00,Rajshahi,Pre-Monsoon,22,27.26,67,0,0,3,1009.51,36,Maturity,4,3.22,1.67,0.88,0,Clear,32.62,Water ON,Safe to Go Outside,Go to Field for Irrigation,27.37,4.18,2.82,34.37,৳
2026-05-21 23:00:00,Rajshahi,Pre-Monsoon,23,26.47,67,0,0,4,1009.51,36,Maturity,4,3.34,1.67,0.94,1,Clear,31.83,Water ON,Safe to Go Outside,Go to Field for Irrigation,28.39,4.18,3.01,35.58,৳
2026-05-22 00:00:00,Khulna,Pre-Monsoon,0,26.97,67,0,0,4,1009.72,36,Maturity,4,3.48,1.67,0.99,1,Clear,32.33,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.58,4.18,3.17,36.93,৳
2026-05-22 01:00:00,Khulna,Pre-Monsoon,1,26.8,67,0,0,5,1009.72,36,Maturity,4,3.54,1.67,1.03,1,Clear,32.16,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.09,4.18,3.3,37.57,৳
2026-05-22 02:00:00,Khulna,Pre-Monsoon,2,26.97,67,0,0,5,1009.72,36,Maturity,4,3.56,1.67,1.05,1,Clear,32.33,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.26,4.18,3.36,37.8,৳
2026-05-22 03:00:00,Khulna,Pre-Monsoon,3,27.47,67,0,0,5,1009.72,36,Maturity,4,3.54,1.67,1.06,1,Clear,32.83,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.09,4.18,3.39,37.66,৳
2026-05-22 04:00:00,Khulna,Pre-Monsoon,4,28.26,66,0,0,5,1009.72,36,Maturity,4,3.48,1.67,1.05,1,Clear,33.54,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.58,4.18,3.36,37.12,৳
2026-05-22 05:00:00,Khulna,Pre-Monsoon,5,29.3,65,0,0,5,1009.72,36,Maturity,4,3.38,1.67,1.03,1,Clear,34.5,Water ON,Safe to Go Outside,Go to Field for Irrigation,28.73,4.18,3.3,36.21,৳
2026-05-22 06:00:00,Khulna,Pre-Monsoon,6,30.51,65,0,0,4,1009.72,36,Maturity,4,3.26,1.67,0.99,1,Clear,35.71,Water ON,Safe to Go Outside,Go to Field for Irrigation,27.71,4.18,3.17,35.06,৳
2026-05-22 07:00:00,Khulna,Pre-Monsoon,7,31.8,64,0,197,4,1009.72,36,Maturity,4,3.47,1.67,0.94,4,Clear,36.92,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.5,4.18,3.01,36.69,৳
2026-05-22 08:00:00,Khulna,Pre-Monsoon,8,33.09,71,5,253,4,1005.22,44,Maturity,2,3.17,1.11,0.88,5,Light Rain,38.77,Water OFF,Go Outside With Caution,Routine Check Optional,26.94,2.78,2.82,32.54,৳
2026-05-22 09:00:00,Khulna,Pre-Monsoon,9,34.3,67,3,430,3,1007.02,38,Maturity,3,3.76,1.39,0.82,9,Light Rain,39.66,Water OFF,Go Outside With Caution,Routine Check Optional,31.96,3.47,2.62,38.05,৳
2026-05-22 10:00:00,Khulna,Pre-Monsoon,10,35.33,63,1,614,4,1008.82,34,Maturity,5,5.48,1.95,0.88,12,Light Rain,40.37,Water OFF,Go Outside With Caution,Routine Check Optional,46.58,4.88,2.82,54.28,৳
2026-05-22 11:00:00,Khulna,Pre-Monsoon,11,36.13,66,3,587,4,1007.02,36,Maturity,4,5.44,1.67,0.94,12,Light Rain,41.41,Water OFF,Go Outside With Caution,Routine Check Optional,46.24,4.18,3.01,53.43,৳
2026-05-22 12:00:00,Khulna,Pre-Monsoon,12,36.63,60,0,760,4,1009.72,30,Maturity,5,5.96,1.95,0.99,15,Sunny,41.43,Water ON,Go Outside With Caution,Go to Field for Irrigation,50.66,4.88,3.17,58.71,৳
2026-05-22 13:00:00,Khulna,Pre-Monsoon,13,36.8,60,0,734,5,1009.72,30,Maturity,5,5.98,1.95,1.03,15,Sunny,41.6,Water ON,Go Outside With Caution,Go to Field for Irrigation,50.83,4.88,3.3,59.01,৳
2026-05-22 14:00:00,Khulna,Pre-Monsoon,14,36.63,60,0,658,5,1009.72,30,Maturity,5,5.86,1.95,1.05,13,Sunny,41.43,Water ON,Go Outside With Caution,Go to Field for Irrigation,49.81,4.88,3.36,58.05,৳
2026-05-22 15:00:00,Khulna,Pre-Monsoon,15,36.13,61,0,537,5,1009.72,31,Maturity,5,5.62,1.95,1.06,11,Sunny,41.01,Water ON,Go Outside With Caution,Go to Field for Irrigation,47.77,4.88,3.39,56.04,৳
2026-05-22 16:00:00,Khulna,Pre-Monsoon,16,35.33,61,0,380,5,1009.72,32,Maturity,5,5.28,1.95,1.05,8,Clear,40.21,Water ON,Safe to Go Outside,Go to Field for Irrigation,44.88,4.88,3.36,53.12,৳
2026-05-22 17:00:00,Khulna,Pre-Monsoon,17,34.3,62,0,197,5,1009.72,33,Maturity,4,3.73,1.67,1.03,4,Clear,39.26,Water ON,Safe to Go Outside,Go to Field for Irrigation,31.7,4.18,3.3,39.18,৳
2026-05-22 18:00:00,Khulna,Pre-Monsoon,18,33.09,63,0,0,4,1009.72,35,Maturity,4,3.26,1.67,0.99,1,Clear,38.13,Water ON,Safe to Go Outside,Go to Field for Irrigation,27.71,4.18,3.17,35.06,৳
2026-05-22 19:00:00,Khulna,Pre-Monsoon,19,31.8,64,0,0,4,1009.72,36,Maturity,4,3.11,1.67,0.94,1,Clear,36.92,Water ON,Safe to Go Outside,Go to Field for Irrigation,26.44,4.18,3.01,33.63,৳
2026-05-22 20:00:00,Khulna,Pre-Monsoon,20,30.51,65,0,0,3,1009.72,36,Maturity,4,2.96,1.67,0.88,0,Clear,35.71,Water ON,Safe to Go Outside,Go to Field for Irrigation,25.16,4.18,2.82,32.16,৳
2026-05-22 21:00:00,Khulna,Pre-Monsoon,21,29.3,65,0,0,3,1009.72,36,Maturity,4,3.11,1.67,0.82,0,Clear,34.5,Water ON,Safe to Go Outside,Go to Field for Irrigation,26.44,4.18,2.62,33.24,৳
2026-05-22 22:00:00,Khulna,Pre-Monsoon,22,28.26,66,0,0,3,1009.72,36,Maturity,4,3.26,1.67,0.88,0,Clear,33.54,Water ON,Safe to Go Outside,Go to Field for Irrigation,27.71,4.18,2.82,34.71,৳
2026-05-22 23:00:00,Khulna,Pre-Monsoon,23,27.47,67,0,0,4,1009.72,36,Maturity,4,3.38,1.67,0.94,1,Clear,32.83,Water ON,Safe to Go Outside,Go to Field for Irrigation,28.73,4.18,3.01,35.92,৳
2026-05-23 00:00:00,Barisal,Pre-Monsoon,0,27.59,67,0,0,4,1010.0,36,Maturity,4,3.38,1.67,0.99,1,Clear,32.95,Water ON,Safe to Go Outside,Go to Field for Irrigation,28.73,4.18,3.17,36.08,৳
2026-05-23 01:00:00,Barisal,Pre-Monsoon,1,27.42,67,0,0,5,1010.0,36,Maturity,4,3.44,1.67,1.03,1,Clear,32.78,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.24,4.18,3.3,36.72,৳
2026-05-23 02:00:00,Barisal,Pre-Monsoon,2,27.59,67,0,0,5,1010.0,36,Maturity,4,3.46,1.67,1.05,1,Clear,32.95,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.41,4.18,3.36,36.95,৳
2026-05-23 03:00:00,Barisal,Pre-Monsoon,3,28.09,82,10,0,7,1001.0,54,Maturity,0,2.96,0.55,1.06,1,Heavy Rain,34.65,Water OFF,Do Not Go Outside,Delay Field Visit,25.16,1.38,3.39,29.93,৳
2026-05-23 04:00:00,Barisal,Pre-Monsoon,4,28.88,82,10,0,7,1001.0,54,Maturity,0,2.9,0.55,1.05,1,Heavy Rain,35.44,Water OFF,Do Not Go Outside,Delay Field Visit,24.65,1.38,3.36,29.39,৳
2026-05-23 05:00:00,Barisal,Pre-Monsoon,5,29.92,81,10,0,6,1001.0,54,Maturity,0,2.8,0.55,1.03,1,Heavy Rain,36.4,Water OFF,Do Not Go Outside,Delay Field Visit,23.8,1.38,3.3,28.48,৳
2026-05-23 06:00:00,Barisal,Pre-Monsoon,6,31.12,79,9,0,6,1001.9,52,Maturity,0,2.68,0.55,0.99,1,Heavy Rain,37.44,Water OFF,Do Not Go Outside,Delay Field Visit,22.78,1.38,3.17,27.33,৳
2026-05-23 07:00:00,Barisal,Pre-Monsoon,7,32.42,63,0,197,4,1010.0,35,Maturity,4,3.37,1.67,0.94,4,Clear,37.46,Water ON,Safe to Go Outside,Go to Field for Irrigation,28.64,4.18,3.01,35.83,৳
2026-05-23 08:00:00,Barisal,Pre-Monsoon,8,33.71,62,0,380,3,1010.0,34,Maturity,4,3.54,1.67,0.88,8,Clear,38.67,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.09,4.18,2.82,37.09,৳
2026-05-23 09:00:00,Barisal,Pre-Monsoon,9,34.92,62,0,537,3,1010.0,32,Maturity,4,4.98,1.67,0.82,11,Sunny,39.88,Water ON,Safe to Go Outside,Go to Field for Irrigation,42.33,4.18,2.62,49.13,৳
2026-05-23 10:00:00,Barisal,Pre-Monsoon,10,35.95,61,0,658,3,1010.0,31,Maturity,5,5.46,1.95,0.88,13,Sunny,40.83,Water ON,Safe to Go Outside,Go to Field for Irrigation,46.41,4.88,2.82,54.11,৳
2026-05-23 11:00:00,Barisal,Pre-Monsoon,11,36.75,60,0,734,4,1010.0,30,Maturity,5,5.72,1.95,0.94,15,Sunny,41.55,Water ON,Go Outside With Caution,Go to Field for Irrigation,48.62,4.88,3.01,56.51,৳
2026-05-23 12:00:00,Barisal,Pre-Monsoon,12,37.25,60,0,760,4,1010.0,30,Maturity,5,5.87,1.95,0.99,15,Sunny,42.05,Water ON,Go Outside With Caution,Go to Field for Irrigation,49.9,4.88,3.17,57.95,৳
2026-05-23 13:00:00,Barisal,Pre-Monsoon,13,37.42,60,0,734,5,1010.0,29,Maturity,5,5.88,1.95,1.03,15,Sunny,42.22,Water ON,Go Outside With Caution,Go to Field for Irrigation,49.98,4.88,3.3,58.16,৳
2026-05-23 14:00:00,Barisal,Pre-Monsoon,14,37.25,60,0,658,5,1010.0,30,Maturity,5,5.76,1.95,1.05,13,Sunny,42.05,Water ON,Go Outside With Caution,Go to Field for Irrigation,48.96,4.88,3.36,57.2,৳
2026-05-23 15:00:00,Barisal,Pre-Monsoon,15,36.75,60,0,537,5,1010.0,30,Maturity,5,5.52,1.95,1.06,11,Sunny,41.55,Water ON,Go Outside With Caution,Go to Field for Irrigation,46.92,4.88,3.39,55.19,৳
2026-05-23 16:00:00,Barisal,Pre-Monsoon,16,35.95,61,0,380,5,1010.0,31,Maturity,5,5.18,1.95,1.05,8,Clear,40.83,Water ON,Safe to Go Outside,Go to Field for Irrigation,44.03,4.88,3.36,52.27,৳
2026-05-23 17:00:00,Barisal,Pre-Monsoon,17,34.92,62,0,197,5,1010.0,32,Maturity,4,4.64,1.67,1.03,4,Clear,39.88,Water ON,Safe to Go Outside,Go to Field for Irrigation,39.44,4.18,3.3,46.92,৳
2026-05-23 18:00:00,Barisal,Pre-Monsoon,18,33.71,62,0,0,4,1010.0,34,Maturity,4,3.16,1.67,0.99,1,Clear,38.67,Water ON,Safe to Go Outside,Go to Field for Irrigation,26.86,4.18,3.17,34.21,৳
2026-05-23 19:00:00,Barisal,Pre-Monsoon,19,32.42,63,0,0,4,1010.0,35,Maturity,4,3.01,1.67,0.94,1,Clear,37.46,Water ON,Safe to Go Outside,Go to Field for Irrigation,25.58,4.18,3.01,32.77,৳
2026-05-23 20:00:00,Barisal,Pre-Monsoon,20,31.12,64,0,0,3,1010.0,36,Maturity,4,2.86,1.67,0.88,0,Clear,36.24,Water ON,Safe to Go Outside,Go to Field for Irrigation,24.31,4.18,2.82,31.31,৳
2026-05-23 21:00:00,Barisal,Pre-Monsoon,21,29.92,65,0,0,3,1010.0,36,Maturity,4,3.01,1.67,0.82,0,Clear,35.12,Water ON,Safe to Go Outside,Go to Field for Irrigation,25.58,4.18,2.62,32.38,৳
2026-05-23 22:00:00,Barisal,Pre-Monsoon,22,28.88,66,0,0,3,1010.0,36,Maturity,4,3.16,1.67,0.88,0,Clear,34.16,Water ON,Safe to Go Outside,Go to Field for Irrigation,26.86,4.18,2.82,33.86,৳
2026-05-23 23:00:00,Barisal,Pre-Monsoon,23,28.09,66,0,0,4,1010.0,36,Maturity,4,3.28,1.67,0.94,1,Clear,33.37,Water ON,Safe to Go Outside,Go to Field for Irrigation,27.88,4.18,3.01,35.07,৳
2026-05-24 00:00:00,Chattogram,Pre-Monsoon,0,27.59,75,5,0,5,1005.78,45,Maturity,2,3.14,1.11,0.99,1,Light Rain,33.59,Water OFF,Go Outside With Caution,Routine Check Optional,26.69,2.78,3.17,32.64,৳
2026-05-24 01:00:00,Chattogram,Pre-Monsoon,1,27.42,78,7,0,6,1003.98,49,Maturity,1,3.08,0.83,1.03,1,Light Rain,33.66,Water OFF,Go Outside With Caution,Routine Check Optional,26.18,2.07,3.3,31.55,৳
2026-05-24 02:00:00,Chattogram,Pre-Monsoon,2,27.59,67,0,0,5,1010.28,36,Maturity,4,3.46,1.67,1.05,1,Clear,32.95,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.41,4.18,3.36,36.95,৳
2026-05-24 03:00:00,Chattogram,Pre-Monsoon,3,28.09,66,0,0,5,1010.28,36,Maturity,4,3.44,1.67,1.06,1,Clear,33.37,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.24,4.18,3.39,36.81,৳
2026-05-24 04:00:00,Chattogram,Pre-Monsoon,4,28.88,66,0,0,5,1010.28,36,Maturity,4,3.38,1.67,1.05,1,Clear,34.16,Water ON,Safe to Go Outside,Go to Field for Irrigation,28.73,4.18,3.36,36.27,৳
2026-05-24 05:00:00,Chattogram,Pre-Monsoon,5,29.92,65,0,0,5,1010.28,36,Maturity,4,3.28,1.67,1.03,1,Clear,35.12,Water ON,Safe to Go Outside,Go to Field for Irrigation,27.88,4.18,3.3,35.36,৳
2026-05-24 06:00:00,Chattogram,Pre-Monsoon,6,31.12,64,0,0,4,1010.28,36,Maturity,4,3.16,1.67,0.99,1,Clear,36.24,Water ON,Safe to Go Outside,Go to Field for Irrigation,26.86,4.18,3.17,34.21,৳
2026-05-24 07:00:00,Chattogram,Pre-Monsoon,7,32.42,63,0,197,4,1010.28,35,Maturity,4,3.37,1.67,0.94,4,Clear,37.46,Water ON,Safe to Go Outside,Go to Field for Irrigation,28.64,4.18,3.01,35.83,৳
2026-05-24 08:00:00,Chattogram,Pre-Monsoon,8,33.71,62,0,380,3,1010.28,34,Maturity,4,3.54,1.67,0.88,8,Clear,38.67,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.09,4.18,2.82,37.09,৳
2026-05-24 09:00:00,Chattogram,Pre-Monsoon,9,34.92,62,0,537,3,1010.28,32,Maturity,4,4.98,1.67,0.82,11,Sunny,39.88,Water ON,Safe to Go Outside,Go to Field for Irrigation,42.33,4.18,2.62,49.13,৳
2026-05-24 10:00:00,Chattogram,Pre-Monsoon,10,35.95,61,0,658,3,1010.28,31,Maturity,5,5.46,1.95,0.88,13,Sunny,40.83,Water ON,Safe to Go Outside,Go to Field for Irrigation,46.41,4.88,2.82,54.11,৳
2026-05-24 11:00:00,Chattogram,Pre-Monsoon,11,36.75,60,0,734,4,1010.28,30,Maturity,5,5.72,1.95,0.94,15,Sunny,41.55,Water ON,Go Outside With Caution,Go to Field for Irrigation,48.62,4.88,3.01,56.51,৳
2026-05-24 12:00:00,Chattogram,Pre-Monsoon,12,37.25,60,0,760,4,1010.28,30,Maturity,5,5.87,1.95,0.99,15,Sunny,42.05,Water ON,Go Outside With Caution,Go to Field for Irrigation,49.9,4.88,3.17,57.95,৳
2026-05-24 13:00:00,Chattogram,Pre-Monsoon,13,37.42,60,0,734,5,1010.28,29,Maturity,5,5.88,1.95,1.03,15,Sunny,42.22,Water ON,Go Outside With Caution,Go to Field for Irrigation,49.98,4.88,3.3,58.16,৳
2026-05-24 14:00:00,Chattogram,Pre-Monsoon,14,37.25,60,0,658,5,1010.28,30,Maturity,5,5.76,1.95,1.05,13,Sunny,42.05,Water ON,Go Outside With Caution,Go to Field for Irrigation,48.96,4.88,3.36,57.2,৳
2026-05-24 15:00:00,Chattogram,Pre-Monsoon,15,36.75,60,0,537,5,1010.28,30,Maturity,5,5.52,1.95,1.06,11,Sunny,41.55,Water ON,Go Outside With Caution,Go to Field for Irrigation,46.92,4.88,3.39,55.19,৳
2026-05-24 16:00:00,Chattogram,Pre-Monsoon,16,35.95,61,0,380,5,1010.28,31,Maturity,5,5.18,1.95,1.05,8,Clear,40.83,Water ON,Safe to Go Outside,Go to Field for Irrigation,44.03,4.88,3.36,52.27,৳
2026-05-24 17:00:00,Chattogram,Pre-Monsoon,17,34.92,62,0,197,5,1010.28,32,Maturity,4,4.64,1.67,1.03,4,Clear,39.88,Water ON,Safe to Go Outside,Go to Field for Irrigation,39.44,4.18,3.3,46.92,৳
2026-05-24 18:00:00,Chattogram,Pre-Monsoon,18,33.71,62,0,0,4,1010.28,34,Maturity,4,3.16,1.67,0.99,1,Clear,38.67,Water ON,Safe to Go Outside,Go to Field for Irrigation,26.86,4.18,3.17,34.21,৳
2026-05-24 19:00:00,Chattogram,Pre-Monsoon,19,32.42,63,0,0,4,1010.28,35,Maturity,4,3.01,1.67,0.94,1,Clear,37.46,Water ON,Safe to Go Outside,Go to Field for Irrigation,25.58,4.18,3.01,32.77,৳
2026-05-24 20:00:00,Chattogram,Pre-Monsoon,20,31.12,64,0,0,3,1010.28,36,Maturity,4,2.86,1.67,0.88,0,Clear,36.24,Water ON,Safe to Go Outside,Go to Field for Irrigation,24.31,4.18,2.82,31.31,৳
2026-05-24 21:00:00,Chattogram,Pre-Monsoon,21,29.92,70,3,0,3,1007.58,41,Maturity,2,2.77,1.11,0.82,0,Light Rain,35.52,Water OFF,Go Outside With Caution,Routine Check Optional,23.54,2.78,2.62,28.94,৳
2026-05-24 22:00:00,Chattogram,Pre-Monsoon,22,28.88,67,1,0,4,1009.38,38,Maturity,3,3.04,1.39,0.88,1,Light Rain,34.24,Water OFF,Go Outside With Caution,Routine Check Optional,25.84,3.47,2.82,32.13,৳
2026-05-24 23:00:00,Chattogram,Pre-Monsoon,23,28.09,71,3,0,4,1007.58,41,Maturity,2,3.04,1.11,0.94,1,Light Rain,33.77,Water OFF,Go Outside With Caution,Routine Check Optional,25.84,2.78,3.01,31.63,৳
2026-05-25 00:00:00,Sylhet,Pre-Monsoon,0,26.97,67,0,0,4,1010.49,36,Maturity,4,3.48,1.67,0.99,1,Clear,32.33,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.58,4.18,3.17,36.93,৳
2026-05-25 01:00:00,Sylhet,Pre-Monsoon,1,26.8,67,0,0,5,1010.49,36,Maturity,4,3.54,1.67,1.03,1,Clear,32.16,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.09,4.18,3.3,37.57,৳
2026-05-25 02:00:00,Sylhet,Pre-Monsoon,2,26.97,67,0,0,5,1010.49,36,Maturity,4,3.56,1.67,1.05,1,Clear,32.33,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.26,4.18,3.36,37.8,৳
2026-05-25 03:00:00,Sylhet,Pre-Monsoon,3,27.47,67,0,0,5,1010.49,36,Maturity,4,3.54,1.67,1.06,1,Clear,32.83,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.09,4.18,3.39,37.66,৳
2026-05-25 04:00:00,Sylhet,Pre-Monsoon,4,28.26,66,0,0,5,1010.49,36,Maturity,4,3.48,1.67,1.05,1,Clear,33.54,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.58,4.18,3.36,37.12,৳
2026-05-25 05:00:00,Sylhet,Pre-Monsoon,5,29.3,65,0,0,5,1010.49,36,Maturity,4,3.38,1.67,1.03,1,Clear,34.5,Water ON,Safe to Go Outside,Go to Field for Irrigation,28.73,4.18,3.3,36.21,৳
2026-05-25 06:00:00,Sylhet,Pre-Monsoon,6,30.51,65,0,0,4,1010.49,36,Maturity,4,3.26,1.67,0.99,1,Clear,35.71,Water ON,Safe to Go Outside,Go to Field for Irrigation,27.71,4.18,3.17,35.06,৳
